# Charge generation [cm^-3*s^-1]
# Column format:
# x (nm)	330 nm	340 nm	350 nm	360 nm	370 nm	380 nm	390 nm	400 nm	410 nm	420 nm	430 nm	440 nm	450 nm	460 nm	470 nm	480 nm	490 nm	500 nm	510 nm	520 nm	530 nm	540 nm	550 nm	560 nm	570 nm	580 nm	590 nm	600 nm	610 nm	620 nm	630 nm	640 nm	650 nm	660 nm	670 nm	680 nm	690 nm	700 nm	710 nm	720 nm	730 nm	740 nm	750 nm	760 nm	770 nm	780 nm	790 nm	800 nm	810 nm	820 nm	830 nm	840 nm	850 nm	
1.900000E2	3.966481E17	6.457967E17	6.584719E17	6.964446E17	7.947194E17	8.246260E17	9.658263E17	1.215733E18	1.660380E18	2.173287E18	2.684133E18	3.186152E18	3.609190E18	3.941972E18	4.185970E18	4.412508E18	4.675791E18	5.030388E18	5.486077E18	6.050171E18	6.749829E18	7.405604E18	7.966677E18	8.434119E18	8.789186E18	9.035420E18	9.235830E18	9.394160E18	9.529644E18	9.649997E18	9.680379E18	9.663642E18	9.609995E18	9.546741E18	9.512296E18	9.502931E18	9.488519E18	9.511809E18	9.507691E18	9.500745E18	9.521156E18	9.531946E18	9.484896E18	9.134852E18	7.897445E18	5.466591E18	2.460213E18	7.323069E17	1.874707E17	4.749726E16	1.232574E16	3.264436E15	8.984015E14
2.000000E2	2.794344E17	4.490489E17	4.485850E17	4.695366E17	5.383102E17	5.572983E17	6.609636E17	8.508130E17	1.201808E18	1.619420E18	2.047907E18	2.480395E18	2.850033E18	3.143558E18	3.357255E18	3.555275E18	3.787287E18	4.109822E18	4.532400E18	5.065495E18	5.748671E18	6.415448E18	7.002167E18	7.507315E18	7.905952E18	8.189711E18	8.410684E18	8.589021E18	8.753752E18	8.918184E18	9.008502E18	9.053610E18	9.056408E18	9.039874E18	9.041093E18	9.056181E18	9.066842E18	9.105231E18	9.120433E18	9.131364E18	9.164415E18	9.188606E18	9.162511E18	8.869491E18	7.759608E18	5.438165E18	2.458503E18	7.322504E17	1.874684E17	4.749713E16	1.232573E16	3.264435E15	8.984015E14
2.100000E2	1.968586E17	3.122421E17	3.055992E17	3.165573E17	3.646292E17	3.766330E17	4.523306E17	5.954291E17	8.698869E17	1.206707E18	1.562487E18	1.930968E18	2.250557E18	2.506856E18	2.692605E18	2.864580E18	3.067619E18	3.357721E18	3.744507E18	4.241078E18	4.896012E18	5.557693E18	6.154465E18	6.682438E18	7.111630E18	7.423400E18	7.659575E18	7.853283E18	8.041541E18	8.242558E18	8.384200E18	8.483332E18	8.536258E18	8.561734E18	8.595266E18	8.632630E18	8.666258E18	8.718493E18	8.751521E18	8.779015E18	8.823785E18	8.860446E18	8.853956E18	8.614712E18	7.626401E18	5.410518E18	2.456830E18	7.321946E17	1.874661E17	4.749701E16	1.232572E16	3.264435E15	8.984014E14
2.200000E2	1.386848E17	2.171148E17	2.081900E17	2.134201E17	2.469848E17	2.545359E17	3.095526E17	4.167024E17	6.296372E17	8.991751E17	1.192128E18	1.503243E18	1.777175E18	1.999113E18	2.159538E18	2.308069E18	2.484704E18	2.743255E18	3.093578E18	3.550838E18	4.169827E18	4.814637E18	5.409431E18	5.948287E18	6.397286E18	6.729057E18	6.975889E18	7.181002E18	7.387829E18	7.618860E18	7.804176E18	7.950305E18	8.047626E18	8.110801E18	8.173565E18	8.231193E18	8.285834E18	8.350753E18	8.400215E18	8.443039E18	8.498667E18	8.546921E18	8.558767E18	8.370211E18	7.497744E18	5.383645E18	2.455194E18	7.321396E17	1.874639E17	4.749688E16	1.232572E16	3.264434E15	8.984014E14
2.300000E2	9.770199E16	1.509688E17	1.418297E17	1.438859E17	1.672973E17	1.720203E17	2.118425E17	2.916231E17	4.557409E17	6.700183E17	9.095551E17	1.170263E18	1.403364E18	1.594209E18	1.732005E18	1.859673E18	2.012556E18	2.241237E18	2.555805E18	2.972936E18	3.551357E18	4.170946E18	4.754634E18	5.294897E18	5.754888E18	6.099953E18	6.353609E18	6.566745E18	6.787862E18	7.043162E18	7.265368E18	7.452187E18	7.588706E18	7.685641E18	7.774807E18	7.850841E18	7.924686E18	8.001208E18	8.065808E18	8.122809E18	8.188489E18	8.247515E18	8.276498E18	8.135697E18	7.373560E18	5.357543E18	2.453595E18	7.320853E17	1.874616E17	4.749676E16	1.232571E16	3.264433E15	8.984013E14
2.400000E2	6.883003E16	1.049748E17	9.662173E16	9.700655E16	1.133203E17	1.162547E17	1.449745E17	2.040882E17	3.298722E17	4.992626E17	6.939613E17	9.110407E17	1.108180E18	1.271316E18	1.389113E18	1.498388E18	1.630126E18	1.831089E18	2.111516E18	2.489091E18	3.024626E18	3.613334E18	4.179154E18	4.713395E18	5.177210E18	5.529986E18	5.787258E18	6.005550E18	6.237274E18	6.511838E18	6.764929E18	6.986791E18	7.157805E18	7.284905E18	7.397871E18	7.490600E18	7.581974E18	7.669098E18	7.747626E18	7.817729E18	7.892707E18	7.961732E18	8.006723E18	7.910889E18	7.253774E18	5.332208E18	2.452034E18	7.320318E17	1.874594E17	4.749664E16	1.232570E16	3.264433E15	8.984013E14
2.500000E2	4.849003E16	7.299328E16	6.582370E16	6.540094E16	7.675853E16	7.856716E16	9.921332E16	1.428281E17	2.387665E17	3.720244E17	5.294702E17	7.092381E17	8.750857E17	1.013821E18	1.114104E18	1.207292E18	1.320367E18	1.495999E18	1.744461E18	2.083994E18	2.576026E18	3.130295E18	3.673388E18	4.195886E18	4.657756E18	5.013632E18	5.271849E18	5.492880E18	5.732061E18	6.021538E18	6.300217E18	6.552074E18	6.753332E18	6.907318E18	7.041701E18	7.149547E18	7.256899E18	7.353698E18	7.445029E18	7.527230E18	7.610800E18	7.689102E18	7.749033E18	7.695520E18	7.138316E18	5.307636E18	2.450510E18	7.319790E17	1.874571E17	4.749651E16	1.232569E16	3.264432E15	8.984012E14
2.600000E2	3.416072E16	5.075522E16	4.484250E16	4.409272E16	5.199307E16	5.309722E16	6.789667E16	9.995619E16	1.728228E17	2.772132E17	4.039688E17	5.521363E17	6.910202E17	8.084802E17	8.935405E17	9.727476E17	1.069468E18	1.222231E18	1.441214E18	1.744829E18	2.193971E18	2.711858E18	3.228901E18	3.735345E18	4.190684E18	4.545885E18	4.802847E18	5.024595E18	5.268546E18	5.569175E18	5.868777E18	6.146126E18	6.373792E18	6.551681E18	6.705295E18	6.826810E18	6.948707E18	7.054322E18	7.157410E18	7.250769E18	7.342272E18	7.429172E18	7.503041E18	7.489332E18	7.027117E18	5.283825E18	2.449023E18	7.319269E17	1.874549E17	4.749639E16	1.232568E16	3.264432E15	8.984012E14
2.700000E2	2.406587E16	3.529218E16	3.054902E16	2.972691E16	3.521796E16	3.588413E16	4.646511E16	6.995289E16	1.250917E17	2.065648E17	3.082152E17	4.298338E17	5.456711E17	6.447294E17	7.166427E17	7.837691E17	8.662465E17	9.985626E17	1.190683E18	1.460865E18	1.868590E18	2.349388E18	2.838278E18	3.325518E18	3.770742E18	4.122209E18	4.376121E18	4.596909E18	4.843358E18	5.151899E18	5.468331E18	5.767167E18	6.017786E18	6.216863E18	6.387711E18	6.521560E18	6.656680E18	6.770316E18	6.884188E18	6.987831E18	7.086652E18	7.181515E18	7.268375E18	7.292079E18	6.920110E18	5.260769E18	2.447574E18	7.318755E17	1.874527E17	4.749626E16	1.232568E16	3.264431E15	8.984012E14
2.800000E2	1.695415E16	2.454010E16	2.081157E16	2.004161E16	2.385520E16	2.425119E16	3.179841E16	4.895551E16	9.054328E16	1.539213E17	2.351583E17	3.346223E17	4.308948E17	5.141450E17	5.747662E17	6.315042E17	7.016414E17	8.158264E17	9.837044E17	1.223120E18	1.591478E18	2.035404E18	2.495001E18	2.960842E18	3.393206E18	3.738498E18	3.987917E18	4.206368E18	4.453404E18	4.767080E18	5.096764E18	5.413531E18	5.683998E18	5.901801E18	6.088056E18	6.233016E18	6.380139E18	6.501064E18	6.624816E18	6.737926E18	6.843490E18	6.945720E18	7.044681E18	7.103527E18	6.817231E18	5.238468E18	2.446161E18	7.318249E17	1.874505E17	4.749614E16	1.232567E16	3.264431E15	8.984011E14
2.900000E2	1.194402E16	1.706374E16	1.417791E16	1.351187E16	1.615853E16	1.638943E16	2.176126E16	3.426080E16	6.553659E16	1.146941E17	1.794182E17	2.605009E17	3.402605E17	4.100094E17	4.609776E17	5.088204E17	5.683151E17	6.665316E17	8.127070E17	1.024071E18	1.355477E18	1.763428E18	2.193346E18	2.636364E18	3.053830E18	3.391031E18	3.634817E18	3.849816E18	4.095848E18	4.412295E18	4.752114E18	5.083665E18	5.371196E18	5.605493E18	5.805489E18	5.960439E18	6.118440E18	6.245976E18	6.378770E18	6.500588E18	6.612359E18	6.721399E18	6.831622E18	6.923449E18	6.718420E18	5.216916E18	2.444786E18	7.317750E17	1.874483E17	4.749602E16	1.232566E16	3.264430E15	8.984011E14
3.000000E2	8.414436E15	1.186512E16	9.658727E15	9.109582E15	1.094512E16	1.107629E16	1.489232E16	2.397692E16	4.743638E16	8.546405E16	1.368904E17	2.027980E17	2.686903E17	3.269657E17	3.697164E17	4.099710E17	4.603240E17	5.445584E17	6.714363E17	8.574208E17	1.154491E18	1.527845E18	1.928280E18	2.347681E18	2.748798E18	3.076440E18	3.313713E18	3.524370E18	3.768087E18	4.085308E18	4.432560E18	4.776122E18	5.078225E18	5.326998E18	5.539218E18	5.703130E18	5.870975E18	6.004498E18	6.145556E18	6.275374E18	6.392853E18	6.508181E18	6.628874E18	6.751632E18	6.623616E18	5.196111E18	2.443448E18	7.317259E17	1.874461E17	4.749589E16	1.232565E16	3.264430E15	8.984010E14
3.100000E2	5.927882E15	8.250303E15	6.580023E15	6.141597E15	7.413776E15	7.485574E15	1.019157E16	1.677990E16	3.433517E16	6.368335E16	1.044430E17	1.578767E17	2.121742E17	2.607420E17	2.965227E17	3.303255E17	3.728539E17	4.449070E17	5.547251E17	7.178972E17	9.833283E17	1.323793E18	1.695380E18	2.090872E18	2.474680E18	2.791674E18	3.021778E18	3.227403E18	3.467738E18	3.784059E18	4.136416E18	4.489550E18	4.804004E18	5.065431E18	5.288495E18	5.460431E18	5.637168E18	5.776104E18	5.924705E18	6.061863E18	6.184584E18	6.305713E18	6.436133E18	6.587870E18	6.532764E18	5.176050E18	2.442147E18	7.316774E17	1.874440E17	4.749577E16	1.232564E16	3.264429E15	8.984010E14
3.200000E2	4.176131E15	5.736774E15	4.482651E15	4.140609E15	5.021787E15	5.058896E15	6.974602E15	1.174317E16	2.485231E16	4.745351E16	7.968668E16	1.229059E17	1.675458E17	2.079314E17	2.378196E17	2.661533E17	3.020054E17	3.634928E17	4.583042E17	6.010860E17	8.375665E17	1.147062E18	1.490762E18	1.862451E18	2.228393E18	2.533973E18	2.756442E18	2.956514E18	3.192616E18	3.506649E18	3.862116E18	4.222692E18	4.547520E18	4.819960E18	5.052616E18	5.231720E18	5.416474E18	5.560296E18	5.715772E18	5.859658E18	5.987189E18	6.113662E18	6.253108E18	6.431968E18	6.445810E18	5.156730E18	2.440884E18	7.316297E17	1.874418E17	4.749565E16	1.232564E16	3.264428E15	8.984010E14
3.300000E2	2.942040E15	3.989014E15	3.053813E15	2.791561E15	3.401552E15	3.418900E15	4.773071E15	8.218286E15	1.798848E16	3.535988E16	6.079842E16	9.568147E16	1.323046E17	1.658173E17	1.907384E17	2.144483E17	2.446201E17	2.969783E17	3.786470E17	5.032915E17	7.134407E17	9.940035E17	1.311013E18	1.659316E18	2.007167E18	2.300839E18	2.515370E18	2.709514E18	2.940718E18	3.251332E18	3.608213E18	3.974375E18	4.307826E18	4.589806E18	4.830919E18	5.016410E18	5.208382E18	5.356603E18	5.518338E18	5.668382E18	5.800318E18	5.931709E18	6.079522E18	6.283740E18	6.362701E18	5.138148E18	2.439657E18	7.315828E17	1.874397E17	4.749553E16	1.232563E16	3.264428E15	8.984009E14
3.400000E2	2.072636E15	2.773725E15	2.080415E15	1.882045E15	2.304071E15	2.310559E15	3.266453E15	5.751448E15	1.302033E16	2.634835E16	4.638730E16	7.448749E16	1.044761E17	1.322332E17	1.529784E17	1.727885E17	1.981399E17	2.426373E17	3.128397E17	4.214199E17	6.077444E17	8.614595E17	1.153133E18	1.478709E18	1.808513E18	2.090011E18	2.296440E18	2.484408E18	2.710214E18	3.016499E18	3.373366E18	3.743510E18	4.084036E18	4.374238E18	4.622782E18	4.813951E18	5.012405E18	5.164583E18	5.332005E18	5.487678E18	5.623645E18	5.759555E18	5.915113E18	6.143009E18	6.283387E18	5.120302E18	2.438467E18	7.315366E17	1.874375E17	4.749540E16	1.232562E16	3.264427E15	8.984009E14
3.500000E2	1.460151E15	1.928685E15	1.417286E15	1.268858E15	1.560683E15	1.561521E15	2.235398E15	4.025067E15	9.424315E15	1.963342E16	3.539209E16	5.798820E16	8.250122E16	1.054515E17	1.226941E17	1.392226E17	1.604927E17	1.982421E17	2.584753E17	3.528808E17	5.177474E17	7.466942E17	1.014490E18	1.318179E18	1.630199E18	1.899446E18	2.097725E18	2.279377E18	2.499426E18	2.800671E18	3.156334E18	3.529083E18	3.875326E18	4.172569E18	4.427621E18	4.623823E18	4.828090E18	4.983815E18	5.156397E18	5.317208E18	5.456857E18	5.596915E18	5.759633E18	6.009607E18	6.207823E18	5.103189E18	2.437315E18	7.314911E17	1.874354E17	4.749528E16	1.232561E16	3.264427E15	8.984008E14
3.600000E2	1.028661E15	1.341094E15	9.655282E14	8.554524E14	1.057142E15	1.055306E15	1.529796E15	2.816885E15	6.821463E15	1.462982E16	2.700313E16	4.514371E16	6.514868E16	8.409452E16	9.840580E16	1.121782E17	1.300002E17	1.619730E17	2.135652E17	2.955060E17	4.411248E17	6.473391E17	8.927704E17	1.175546E18	1.470218E18	1.727295E18	1.917475E18	2.092763E18	2.306820E18	2.602487E18	2.955971E18	3.330152E18	3.680924E18	3.984160E18	4.244887E18	4.445540E18	4.655006E18	4.813908E18	4.991163E18	5.156656E18	5.299663E18	5.443520E18	5.612847E18	5.883375E18	6.135962E18	5.086807E18	2.436200E18	7.314463E17	1.874333E17	4.749516E16	1.232560E16	3.264426E15	8.984008E14
3.700000E2	7.246807E14	9.325174E14	6.577676E14	5.767382E14	7.160648E14	7.131964E14	1.046916E15	1.971356E15	4.937480E15	1.090140E16	2.060265E16	3.514447E16	5.144629E16	6.706355E16	7.892640E16	9.038850E16	1.053030E17	1.323433E17	1.764668E17	2.474803E17	3.758974E17	5.613438E17	7.859436E17	1.048873E18	1.326771E18	1.571891E18	1.754103E18	1.923060E18	2.130995E18	2.420699E18	2.771219E18	3.145843E18	3.500112E18	3.808411E18	4.074068E18	4.278645E18	4.492751E18	4.654489E18	4.835969E18	5.005720E18	5.151785E18	5.299117E18	5.474534E18	5.764162E18	6.067761E18	5.071153E18	2.435121E18	7.314023E17	1.874312E17	4.749504E16	1.232560E16	3.264426E15	8.984008E14
3.800000E2	5.105300E14	6.484176E14	4.481053E14	3.888317E14	4.850329E14	4.819920E14	7.164575E14	1.379625E15	3.573826E15	8.123183E15	1.571933E16	2.736027E16	4.062631E16	5.348248E16	6.330402E16	7.283278E16	8.530014E16	1.081385E17	1.458231E17	2.072841E17	3.203801E17	4.869335E17	6.922276E17	9.364405E17	1.198246E18	1.431726E18	1.606173E18	1.768895E18	1.970673E18	2.254161E18	2.601102E18	2.975347E18	3.332223E18	3.644765E18	3.914685E18	4.122710E18	4.340948E18	4.505213E18	4.690504E18	4.864121E18	5.012964E18	5.163467E18	5.344485E18	5.651827E18	6.003180E18	5.056225E18	2.434080E18	7.313590E17	1.874291E17	4.749492E16	1.232559E16	3.264425E15	8.984007E14
3.900000E2	3.596631E14	4.508715E14	3.052725E14	2.621468E14	3.285413E14	3.257396E14	4.903080E14	9.655108E14	2.586793E15	6.053011E15	1.199357E16	2.130050E16	3.208254E16	4.265268E16	5.077522E16	5.868873E16	6.909993E16	8.836629E16	1.205133E17	1.736459E17	2.731389E17	4.225725E17	6.100592E17	8.367220E17	1.083196E18	1.305441E18	1.472381E18	1.629024E18	1.824687E18	2.101826E18	2.444722E18	2.817917E18	3.176637E18	3.492700E18	3.766290E18	3.977337E18	4.199244E18	4.365753E18	4.554474E18	4.731594E18	4.882956E18	5.036347E18	5.222504E18	5.546234E18	5.942181E18	5.042021E18	2.433075E18	7.313164E17	1.874270E17	4.749479E16	1.232558E16	3.264425E15	8.984007E14
4.000000E2	2.533790E14	3.135096E14	2.079674E14	1.767370E14	2.225404E14	2.201412E14	3.355426E14	6.756992E14	1.872366E15	4.510442E15	9.150998E15	1.658322E16	2.533628E16	3.401704E16	4.072773E16	4.729379E16	5.598016E16	7.221632E16	9.961150E16	1.455013E17	2.329533E17	3.669325E17	5.380676E17	7.483637E17	9.803281E17	1.191812E18	1.351549E18	1.502315E18	1.691975E18	1.962732E18	2.301252E18	2.672859E18	3.032780E18	3.351735E18	3.628466E18	3.842152E18	4.067308E18	4.235806E18	4.427607E18	4.607891E18	4.761532E18	4.917546E18	5.108406E18	5.447259E18	5.884727E18	5.028539E18	2.432108E18	7.312746E17	1.874250E17	4.749467E16	1.232557E16	3.264424E15	8.984006E14
4.100000E2	1.785031E14	2.179963E14	1.416782E14	1.191546E14	1.507398E14	1.487758E14	2.296288E14	4.728790E14	1.355254E15	3.361018E15	6.982300E15	1.291113E16	2.000956E16	2.713132E16	3.267055E16	3.811420E16	4.535595E16	5.902656E16	8.235325E16	1.219601E17	1.987855E17	3.188652E17	4.750519E17	6.701659E17	8.884851E17	1.089738E18	1.242615E18	1.387746E18	1.571571E18	1.836003E18	2.169936E18	2.539538E18	2.900120E18	3.221420E18	3.500827E18	3.716809E18	3.944835E18	4.115088E18	4.309646E18	4.492782E18	4.648479E18	4.806869E18	5.002020E18	5.354782E18	5.830783E18	5.015776E18	2.431178E18	7.312335E17	1.874229E17	4.749455E16	1.232556E16	3.264424E15	8.984006E14
4.200000E2	1.257538E14	1.515820E14	9.651864E13	8.033300E13	1.021050E14	1.005457E14	1.571468E14	3.309385E14	9.809645E14	2.504552E15	5.327772E15	1.005278E16	1.580394E16	2.164130E16	2.620993E16	3.071998E16	3.675369E16	4.825633E16	6.810728E16	1.022773E17	1.697526E17	2.773787E17	4.199608E17	6.010669E17	8.066342E17	9.982281E17	1.144619E18	1.284390E18	1.462600E18	1.720842E18	2.050080E18	2.417368E18	2.778168E18	3.101343E18	3.383014E18	3.600987E18	3.831538E18	4.003337E18	4.200355E18	4.386053E18	4.543597E18	4.704131E18	4.903184E18	5.268695E18	5.780318E18	5.003732E18	2.430284E18	7.311931E17	1.874209E17	4.749443E16	1.232556E16	3.264423E15	8.984005E14
4.300000E2	8.859266E13	1.054016E14	6.575367E13	5.415990E13	6.916191E13	6.795086E13	1.075438E14	2.316040E14	7.100520E14	1.866391E15	4.065576E15	7.828026E15	1.248377E16	1.726455E16	2.103014E16	2.476474E16	2.978989E16	3.946417E16	5.635249E16	8.583034E16	1.451048E17	2.416167E17	3.718754E17	5.401285E17	7.338548E17	9.163964E17	1.056698E18	1.191412E18	1.364270E18	1.616522E18	1.941051E18	2.305813E18	2.666473E18	2.991120E18	3.274697E18	3.494390E18	3.727155E18	3.900310E18	4.099513E18	4.287504E18	4.446704E18	4.609164E18	4.811750E18	5.188893E18	5.733302E18	4.992405E18	2.429428E18	7.311535E17	1.874188E17	4.749431E16	1.232555E16	3.264422E15	8.984005E14
4.400000E2	6.241317E13	7.329067E13	4.479508E13	3.651429E13	4.684766E13	4.592274E13	7.359815E13	1.620869E14	5.139672E14	1.390912E15	3.102765E15	6.096645E15	9.863038E15	1.377594E16	1.687808E16	1.996955E16	2.415410E16	3.228967E16	4.665894E16	7.209881E16	1.242054E17	2.108411E17	3.299935E17	4.865235E17	6.693286E17	8.434490E17	9.780797E17	1.108061E18	1.275863E18	1.522386E18	1.842273E18	2.204382E18	2.564623E18	2.890403E18	3.175572E18	3.396744E18	3.631443E18	3.805781E18	4.006919E18	4.196951E18	4.357627E18	4.521811E18	4.727579E18	5.115282E18	5.689706E18	4.981792E18	2.428608E18	7.311146E17	1.874168E17	4.749419E16	1.232554E16	3.264422E15	8.984005E14
4.500000E2	4.397024E13	5.096287E13	3.051715E13	2.461787E13	3.173302E13	3.103581E13	5.036765E13	1.134372E14	3.720461E14	1.036669E15	2.368439E15	4.749515E15	7.794913E15	1.099599E16	1.355082E16	1.610977E16	1.959509E16	2.643875E16	3.867204E16	6.064830E16	1.065144E17	1.844169E17	2.936165E17	4.395239E17	6.123297E17	7.786788E17	9.080705E17	1.033663E18	1.196739E18	1.437842E18	1.753224E18	2.112631E18	2.472242E18	2.798870E18	3.085360E18	3.307799E18	3.544179E18	3.719544E18	3.922384E18	4.114226E18	4.276211E18	4.441928E18	4.650544E18	5.047775E18	5.649504E18	4.971892E18	2.427825E18	7.310764E17	1.874148E17	4.749407E16	1.232553E16	3.264421E15	8.984004E14
4.600000E2	3.097774E13	3.543782E13	2.079048E13	1.659754E13	2.149515E13	2.097510E13	3.447019E13	7.939181E13	2.693324E14	7.727863E14	1.808522E15	3.701731E15	6.163520E15	8.781707E15	1.088576E16	1.300462E16	1.590963E16	2.167157E16	3.209968E16	5.111653E16	9.157486E16	1.617987E17	2.621375E17	3.984917E17	5.622172E17	7.214577E17	8.460548E17	9.676177E17	1.126320E18	1.362356E18	1.673434E18	2.030156E18	2.388989E18	2.716232E18	3.003809E18	3.227328E18	3.465159E18	3.641412E18	3.845741E18	4.039174E18	4.202312E18	4.369381E18	4.580530E18	4.986289E18	5.612673E18	4.962705E18	2.427080E18	7.310390E17	1.874128E17	4.749395E16	1.232553E16	3.264421E15	8.984004E14
4.700000E2	2.182514E13	2.464317E13	1.416447E13	1.119050E13	1.456068E13	1.417611E13	2.359125E13	5.556752E13	1.950018E14	5.762621E14	1.381783E15	2.887255E15	4.877455E15	7.019173E15	8.752683E15	1.050863E16	1.293340E16	1.779273E16	2.670144E16	4.320197E16	7.900091E16	1.425196E17	2.350314E17	3.628699E17	5.184275E17	6.712311E17	7.914865E17	9.093910E17	1.064094E18	1.295454E18	1.602481E18	1.956596E18	2.314557E18	2.642225E18	2.930689E18	3.155124E18	3.394201E18	3.571215E18	3.776833E18	3.971655E18	4.135801E18	4.304053E18	4.517430E18	4.930753E18	5.579190E18	4.954227E18	2.426371E18	7.310022E17	1.874108E17	4.749383E16	1.232552E16	3.264420E15	8.984003E14
4.800000E2	1.537793E13	1.713798E13	9.650916E12	7.545407E12	9.863904E12	9.581565E12	1.614697E13	3.889714E13	1.412213E14	4.299669E14	1.056797E15	2.254753E15	3.864663E15	5.617722E15	7.047334E15	8.504886E15	1.053374E16	1.464323E16	2.227986E16	3.665419E16	6.846771E16	1.261819E17	2.118460E17	3.321747E17	4.804681E17	6.275120E17	7.438853E17	8.585124E17	1.009610E18	1.236712E18	1.539992E18	1.891627E18	2.248670E18	2.576614E18	2.865794E18	3.091003E18	3.331139E18	3.508800E18	3.715524E18	3.911544E18	4.076561E18	4.245834E18	4.461150E18	4.881099E18	5.549035E18	4.946459E18	2.425699E18	7.309663E17	1.874088E17	4.749371E16	1.232551E16	3.264420E15	8.984003E14
4.900000E2	1.083692E13	1.192045E13	6.576684E12	5.088340E12	6.683029E12	6.477002E12	1.105352E13	2.723449E13	1.023231E14	3.211491E14	8.096331E14	1.764360E15	3.068400E15	4.505260E15	5.686377E15	6.899534E15	8.603667E15	1.209396E16	1.867323E16	3.126606E16	5.970316E16	1.124483E17	1.921946E17	3.059894E17	4.479122E17	5.898766E17	7.028322E17	8.145707E17	9.624703E17	1.185763E18	1.485636E18	1.834964E18	2.191085E18	2.519191E18	2.808944E18	3.034799E18	3.275826E18	3.454029E18	3.661689E18	3.858728E18	4.024487E18	4.194628E18	4.411603E18	4.837269E18	5.522191E18	4.939400E18	2.425063E18	7.309310E17	1.874068E17	4.749359E16	1.232550E16	3.264419E15	8.984003E14
5.000000E2	7.639225E12	8.294117E12	4.483285E12	3.432433E12	4.529210E12	4.379642E12	7.569361E12	1.907809E13	7.420804E13	2.403238E14	6.220895E14	1.385168E15	2.444052E15	3.624560E15	4.603306E15	5.617372E15	7.057141E15	1.004043E16	1.574962E16	2.686711E16	5.248086E16	1.010354E17	1.757493E17	2.839585E17	4.203936E17	5.579599E17	6.679659E17	7.772111E17	9.223322E17	1.142283E18	1.439125E18	1.786358E18	2.141590E18	2.469774E18	2.759978E18	2.986370E18	3.228134E18	3.406785E18	3.615219E18	3.813109E18	3.979488E18	4.150352E18	4.368716E18	4.799211E18	5.498642E18	4.933047E18	2.424465E18	7.308965E17	1.874049E17	4.749347E16	1.232549E16	3.264419E15	8.984002E14
5.100000E2	5.388464E12	5.774915E12	3.058516E12	2.316963E12	3.071446E12	2.963337E12	5.187225E12	1.337785E13	5.391330E13	1.804459E14	4.803560E14	1.093279E15	1.956640E15	2.930316E15	3.745191E15	4.598340E15	5.825219E15	8.398472E15	1.340209E16	2.331816E16	4.661425E16	9.170768E16	1.622358E17	2.657830E17	3.976028E17	5.314526E17	6.389794E17	7.461315E17	8.889038E17	1.106001E18	1.400215E18	1.745596E18	2.100002E18	2.428205E18	2.718760E18	2.945591E18	3.187952E18	3.366965E18	3.576023E18	3.774601E18	3.941485E18	4.112931E18	4.332424E18	4.766878E18	5.478373E18	4.927401E18	2.423904E18	7.308627E17	1.874029E17	4.749335E16	1.232549E16	3.264418E15	8.984002E14
5.200000E2	3.805642E12	4.026574E12	2.089888E12	1.566300E12	2.085705E12	2.007845E12	3.560298E12	9.399912E12	3.930012E13	1.362963E14	3.739955E14	8.702961E14	1.578853E15	2.386814E15	3.070098E15	3.794706E15	4.852982E15	7.100770E15	1.154477E16	2.050693E16	4.195178E16	8.427261E16	1.514286E17	2.512159E17	3.792835E17	5.100977E17	6.156176E17	7.210808E17	8.619419E17	1.076686E18	1.368699E18	1.712499E18	2.066168E18	2.394352E18	2.685172E18	2.912357E18	3.155186E18	3.334480E18	3.544020E18	3.743133E18	3.910412E18	4.082305E18	4.302671E18	4.740232E18	5.461372E18	4.922460E18	2.423379E18	7.308297E17	1.874010E17	4.749323E16	1.232548E16	3.264418E15	8.984001E14
5.300000E2	2.694556E12	2.815717E12	1.432941E12	1.062252E12	1.420497E12	1.364582E12	2.451716E12	6.632146E12	2.882853E13	1.040267E14	2.951756E14	7.021647E14	1.289527E15	1.966095E15	2.545037E15	3.168825E15	4.097089E15	6.094133E15	1.010973E16	1.834449E16	3.837300E16	7.857676E16	1.431476E17	2.400596E17	3.652298E17	4.936881E17	5.976749E17	7.018567E17	8.412503E17	1.054154E18	1.344412E18	1.686922E18	2.039962E18	2.368107E18	2.659121E18	2.886584E18	3.129760E18	3.309262E18	3.519147E18	3.718647E18	3.886212E18	4.058421E18	4.279414E18	4.719242E18	5.447629E18	4.918224E18	2.422891E18	7.307974E17	1.873991E17	4.749311E16	1.232547E16	3.264417E15	8.984001E14
5.400000E2	1.917480E12	1.980714E12	9.897008E11	7.254554E11	9.735937E11	9.335184E11	1.700079E12	4.718220E12	2.139499E13	8.082454E13	2.380922E14	5.782884E14	1.072450E15	1.646518E15	2.144348E15	2.691378E15	3.523842E15	5.337300E15	9.044484E15	1.676243E16	3.578548E16	7.450257E16	1.372545E17	2.321625E17	3.552834E17	4.820647E17	5.849931E17	6.883037E17	8.266786E17	1.038264E18	1.327225E18	1.668752E18	2.021288E18	2.349388E18	2.640534E18	2.868205E18	3.111615E18	3.291254E18	3.501352E18	3.701095E18	3.868844E18	4.041242E18	4.262616E18	4.703882E18	5.437137E18	4.914692E18	2.422441E18	7.307658E17	1.873972E17	4.749299E16	1.232546E16	3.264416E15	8.984001E14
