# Charge generation [cm^-3*s^-1]
# Column format:
# x (nm)	360 nm	370 nm	380 nm	390 nm	400 nm	410 nm	420 nm	430 nm	440 nm	450 nm	460 nm	470 nm	480 nm	490 nm	500 nm	510 nm	520 nm	530 nm	540 nm	550 nm	560 nm	570 nm	580 nm	590 nm	600 nm	610 nm	620 nm	630 nm	640 nm	650 nm	660 nm	670 nm	680 nm	690 nm	700 nm	710 nm	720 nm	730 nm	740 nm	750 nm	760 nm	770 nm	780 nm	790 nm	800 nm	810 nm	820 nm	830 nm	
3.000000E2	5.299097E14	5.648032E14	5.345037E14	6.721367E14	1.136523E15	2.594507E15	4.941009E15	1.037976E16	2.072780E16	3.450052E16	4.870327E16	6.160994E16	7.063358E16	8.066322E16	9.562566E16	1.234013E17	1.673967E17	2.405482E17	3.731757E17	5.464818E17	7.497263E17	9.697953E17	1.176806E18	1.350286E18	1.497119E18	1.662397E18	1.881962E18	2.177035E18	2.552714E18	2.955897E18	3.358994E18	3.636273E18	3.762828E18	3.711919E18	3.487509E18	3.174104E18	2.936207E18	2.722894E18	2.538452E18	2.447489E18	2.383659E18	2.034051E18	1.104663E18	9.186737E17	1.380503E18	7.082941E17	1.878762E17	4.319510E16
3.100000E2	3.613156E14	3.848068E14	3.627039E14	4.591220E14	7.901815E14	1.857037E15	3.616424E15	7.802166E15	1.597928E16	2.709885E16	3.873741E16	4.941406E16	5.691096E16	6.528375E16	7.785811E16	1.014210E17	1.391618E17	2.027351E17	3.196796E17	4.744278E17	6.582396E17	8.620128E17	1.063378E18	1.242975E18	1.397733E18	1.568533E18	1.793648E18	2.094376E18	2.466475E18	2.836497E18	3.157283E18	3.316470E18	3.322605E18	3.180784E18	2.932120E18	2.660814E18	2.492437E18	2.377691E18	2.342228E18	2.396566E18	2.427575E18	2.135839E18	1.479037E18	1.778785E18	2.009745E18	8.629765E17	2.055515E17	4.357114E16
3.200000E2	2.463606E14	2.621731E14	2.461239E14	3.136163E14	5.493837E14	1.329189E15	2.646944E15	5.864719E15	1.231876E16	2.128498E16	3.080909E16	3.962818E16	4.584836E16	5.282858E16	6.337998E16	8.333390E16	1.156454E17	1.707672E17	2.736658E17	4.119519E17	5.795080E17	7.716144E17	9.711047E17	1.155297E18	1.311562E18	1.479533E18	1.699028E18	1.987910E18	2.330585E18	2.640350E18	2.862056E18	2.914074E18	2.837611E18	2.664903E18	2.459277E18	2.294272E18	2.235882E18	2.246967E18	2.368801E18	2.563121E18	2.693607E18	2.528468E18	2.225348E18	2.824189E18	2.594097E18	9.712468E17	2.108420E17	4.141426E16
3.300000E2	1.679793E14	1.786214E14	1.670149E14	2.142245E14	3.819659E14	9.513791E14	1.937365E15	4.408401E15	9.496730E15	1.671762E16	2.450093E16	3.177612E16	3.693164E16	4.274467E16	5.158775E16	6.846244E16	9.608821E16	1.438231E17	2.343667E17	3.584814E17	5.129140E17	6.966963E17	8.947415E17	1.078182E18	1.227634E18	1.383838E18	1.586522E18	1.847691E18	2.141382E18	2.377597E18	2.505569E18	2.483725E18	2.378098E18	2.238423E18	2.132126E18	2.115653E18	2.187101E18	2.329080E18	2.590094E18	2.897086E18	3.116997E18	3.129889E18	3.213729E18	3.893020E18	3.050469E18	1.018790E18	2.030911E17	3.697681E16
3.400000E2	1.145355E14	1.216966E14	1.133330E14	1.463320E14	2.655665E14	6.809577E14	1.418005E15	3.313691E15	7.320927E15	1.312920E16	1.948205E16	2.547737E16	2.974767E16	3.458536E16	4.199088E16	5.625035E16	7.985824E16	1.212012E17	2.010497E17	3.131677E17	4.569202E17	6.336830E17	8.274667E17	1.002654E18	1.137386E18	1.274612E18	1.452023E18	1.674954E18	1.910683E18	2.076325E18	2.135999E18	2.087997E18	2.010609E18	1.958882E18	1.986798E18	2.132225E18	2.330050E18	2.585807E18	2.945680E18	3.321431E18	3.607965E18	3.824150E18	4.275021E18	4.819847E18	3.313954E18	9.993192E17	1.832606E17	3.077799E16
3.500000E2	7.809527E13	8.291316E13	7.690549E13	9.995603E13	1.846380E14	4.873995E14	1.037864E15	2.490766E15	5.643282E15	1.031003E16	1.549003E16	2.042723E16	2.396337E16	2.798818E16	3.418794E16	4.623559E16	6.641693E16	1.022712E17	1.729362E17	2.748197E17	4.092193E17	5.781139E17	7.626164E17	9.221133E17	1.036753E18	1.151311E18	1.299724E18	1.481605E18	1.662738E18	1.775807E18	1.806393E18	1.783614E18	1.783874E18	1.855468E18	2.025297E18	2.315930E18	2.614948E18	2.949074E18	3.353099E18	3.744976E18	4.066445E18	4.480551E18	5.228390E18	5.461078E18	3.347053E18	9.154064E17	1.538113E17	2.354309E16
3.600000E2	5.324877E13	5.648960E13	5.218650E13	6.827762E13	1.283713E14	3.488566E14	7.596211E14	1.872142E15	4.349799E15	8.095757E15	1.231638E16	1.638076E16	1.930884E16	2.265726E16	2.784777E16	3.802954E16	5.529593E16	8.644675E16	1.491849E17	2.419981E17	3.671771E17	5.257430E17	6.953997E17	8.339609E17	9.270332E17	1.019601E18	1.140837E18	1.287049E18	1.428169E18	1.517127E18	1.562521E18	1.608968E18	1.718477E18	1.923035E18	2.215051E18	2.608591E18	2.967291E18	3.332960E18	3.721950E18	4.077549E18	4.398513E18	4.975239E18	5.910849E18	5.717011E18	3.144994E18	7.781426E17	1.183975E17	1.611863E16
3.700000E2	3.630741E13	3.848701E13	3.541273E13	4.663884E13	8.925114E13	2.496925E14	5.559636E14	1.407120E15	3.352689E15	6.357319E15	9.794759E15	1.314006E16	1.556441E16	1.834992E16	2.269578E16	3.130314E16	4.608490E16	7.318166E16	1.289379E17	2.132337E17	3.284179E17	4.736023E17	6.240812E17	7.401074E17	8.143193E17	8.896478E17	9.905033E17	1.113152E18	1.236364E18	1.333383E18	1.432384E18	1.575632E18	1.802440E18	2.123085E18	2.495208E18	2.932759E18	3.301357E18	3.648871E18	3.969357E18	4.244986E18	4.531801E18	5.211671E18	6.203871E18	5.547143E18	2.736419E18	6.056718E17	8.141399E16	9.373297E15
3.800000E2	2.475608E13	2.622170E13	2.403042E13	3.185795E13	6.205262E13	1.787156E14	4.069045E14	1.057601E15	2.584271E15	4.993082E15	7.791946E15	1.054467E16	1.255087E16	1.486704E16	1.850445E16	2.577886E16	3.842884E16	6.198517E16	1.114068E17	1.872900E17	2.913579E17	4.206932E17	5.502736E17	6.462144E17	7.076244E17	7.732313E17	8.637135E17	9.785875E17	1.108186E18	1.241774E18	1.419762E18	1.665756E18	1.993683E18	2.391513E18	2.788460E18	3.206168E18	3.535763E18	3.821189E18	4.034129E18	4.201462E18	4.427378E18	5.136563E18	6.052735E18	4.976392E18	2.179309E18	4.207920E17	4.744996E16	4.096325E15
3.900000E2	1.687988E13	1.786525E13	1.630666E13	2.176155E13	4.314285E13	1.279154E14	2.978139E14	7.949378E14	1.992265E15	3.922750E15	6.200931E15	8.464495E15	1.012259E16	1.204620E16	1.508711E16	2.122665E16	3.203075E16	5.244542E16	9.596603E16	1.633768E17	2.555067E17	3.680848E17	4.782494E17	5.598859E17	6.162311E17	6.804511E17	7.712784E17	8.940071E17	1.050764E18	1.239443E18	1.503270E18	1.835892E18	2.228820E18	2.651552E18	3.016067E18	3.357108E18	3.608224E18	3.800614E18	3.887225E18	3.937100E18	4.086120E18	4.748683E18	5.475457E18	4.091268E18	1.552747E18	2.479419E17	2.072012E16	9.051420E14
4.000000E2	1.150951E13	1.217190E13	1.106548E13	1.486498E13	2.999593E13	9.155742E13	2.179803E14	5.975723E14	1.536216E15	3.082780E15	4.935883E15	6.794694E15	8.162253E15	9.756575E15	1.229330E16	1.746125E16	2.665445E16	4.424852E16	8.221381E16	1.412392E17	2.214380E17	3.183868E17	4.134774E17	4.883225E17	5.469820E17	6.168878E17	7.168899E17	8.592296E17	1.055639E18	1.304057E18	1.641130E18	2.026425E18	2.436454E18	2.829282E18	3.113182E18	3.337807E18	3.486849E18	3.572866E18	3.536694E18	3.479590E18	3.548551E18	4.099046E18	4.559851E18	3.026592E18	9.456869E17	1.099697E17	4.541403E15	1.731290E14
4.100000E2	7.847701E12	8.292920E12	7.508898E12	1.015410E13	2.085556E13	6.553602E13	1.595582E14	4.492686E14	1.184800E15	2.422991E15	3.928421E15	5.451731E15	6.576730E15	7.894613E15	1.000445E16	1.433864E16	2.212306E16	3.718268E16	6.997788E16	1.210878E17	1.904326E17	2.747594E17	3.608189E17	4.361074E17	5.022522E17	5.819779E17	6.960316E17	8.631622E17	1.100718E18	1.398966E18	1.780576E18	2.174538E18	2.552154E18	2.868575E18	3.041450E18	3.133342E18	3.175905E18	3.161176E18	3.026270E18	2.889549E18	2.888149E18	3.282463E18	3.449186E18	1.944786E18	4.443119E17	2.511304E16	9.214420E14	1.985932E15
4.200000E2	5.350854E12	5.650057E12	5.095422E12	6.936142E12	1.450056E13	4.691166E13	1.168013E14	3.378013E14	9.138086E14	1.903995E15	3.124695E15	4.370031E15	5.293182E15	6.379650E15	8.128974E15	1.175015E16	1.831080E16	3.112288E16	5.925987E16	1.033914E17	1.639110E17	2.397686E17	3.229218E17	4.037536E17	4.791605E17	5.690303E17	6.970186E17	8.864710E17	1.155553E18	1.481755E18	1.869762E18	2.227885E18	2.531975E18	2.742420E18	2.796449E18	2.764394E18	2.715008E18	2.622144E18	2.427849E18	2.250389E18	2.199249E18	2.421853E18	2.318787E18	1.010937E18	1.197927E17	4.587916E15	1.030939E16	6.131444E15
4.300000E2	3.648348E12	3.849378E12	3.457625E12	4.737935E12	1.008192E13	3.358009E13	8.550204E13	2.539777E14	7.046164E14	1.495186E15	2.482853E15	3.498752E15	4.255129E15	5.149245E15	6.596460E15	9.614092E15	1.512853E16	2.599887E16	5.013524E16	8.859878E16	1.428368E17	2.144438E17	2.992918E17	3.874257E17	4.702311E17	5.668786E17	7.038967E17	9.063286E17	1.188666E18	1.514151E18	1.869463E18	2.155977E18	2.361662E18	2.458362E18	2.408514E18	2.283339E18	2.171880E18	2.035692E18	1.829136E18	1.654399E18	1.581506E18	1.647906E18	1.347415E18	3.674394E17	1.817579E16	5.110594E16	3.154022E16	1.212462E16
4.400000E2	2.487491E12	2.622514E12	2.346199E12	3.236291E12	7.009467E12	2.403564E13	6.258313E13	1.909045E14	5.429901E14	1.173011E15	1.970648E15	2.798529E15	3.418475E15	4.154374E15	5.351481E15	7.866243E15	1.250623E16	2.175567E16	4.264152E16	7.688378E16	1.272855E17	1.978322E17	2.863175E17	3.799150E17	4.653267E17	5.627302E17	7.004522E17	9.020480E17	1.175126E18	1.470965E18	1.761916E18	1.956792E18	2.059606E18	2.056924E18	1.936776E18	1.764400E18	1.629999E18	1.490884E18	1.318596E18	1.187333E18	1.123491E18	1.077465E18	6.880684E17	1.121338E17	1.538419E17	1.585159E17	6.197925E16	1.926422E16
4.500000E2	1.695993E12	1.786635E12	1.591989E12	2.210490E12	4.873005E12	1.720163E13	4.579678E13	1.434295E14	4.181130E14	9.194238E14	1.563117E15	2.238339E15	2.747783E15	3.354990E15	4.347841E15	6.450884E15	1.037697E16	1.831872E16	3.669184E16	6.799550E16	1.163161E17	1.871876E17	2.782400E17	3.725885E17	4.543195E17	5.454561E17	6.742975E17	8.601851E17	1.102545E18	1.345950E18	1.554793E18	1.657164E18	1.672920E18	1.603351E18	1.457588E18	1.289715E18	1.173389E18	1.070136E18	9.702627E17	9.141010E17	8.881069E17	7.941933E17	4.430055E17	2.832774E17	5.074628E17	3.126170E17	9.784916E16	2.671489E16
4.600000E2	1.156368E12	1.217179E12	1.080215E12	1.509787E12	3.387477E12	1.230853E13	3.350298E13	1.077086E14	3.217678E14	7.204745E14	1.240475E15	1.792773E15	2.213242E15	2.716567E15	3.544287E15	5.314530E15	8.666670E15	1.557448E16	3.204239E16	6.126473E16	1.081885E17	1.787332E17	2.687764E17	3.577535E17	4.297701E17	5.084489E17	6.199780E17	7.778306E17	9.740184E17	1.153210E18	1.279398E18	1.306866E18	1.267474E18	1.174338E18	1.049595E18	9.339135E17	8.712979E17	8.346024E17	8.310292E17	8.679288E17	9.022291E17	8.347339E17	6.470439E17	8.536712E17	1.028748E18	4.930360E17	1.346987E17	3.360485E16
4.700000E2	7.884926E11	8.292683E11	7.329825E11	1.031210E12	2.354745E12	8.806254E12	2.450474E13	8.086819E13	2.476536E14	5.651174E14	9.864061E14	1.440049E15	1.788686E15	2.208056E15	2.902314E15	4.403503E15	7.292123E15	1.337211E16	2.832350E16	5.576185E16	1.008510E17	1.687584E17	2.529094E17	3.307638E17	3.888773E17	4.512887E17	5.402958E17	6.632623E17	8.072988E17	9.238119E17	9.835119E17	9.676780E17	9.139748E17	8.424447E17	7.783495E17	7.501123E17	7.655809E17	8.133238E17	9.125900E17	1.044800E18	1.152267E18	1.182638E18	1.261874E18	1.734837E18	1.643587E18	6.759206E17	1.679549E17	3.912795E16
4.800000E2	5.377137E11	5.650487E11	4.974162E11	7.043997E11	1.637010E12	6.301087E12	1.792606E13	6.074389E13	1.908460E14	4.443069E14	7.869393E14	1.160952E15	1.450781E15	1.801364E15	2.386140E15	3.665409E15	6.167073E15	1.154437E16	2.512253E16	5.055188E16	9.254080E16	1.547033E17	2.283078E17	2.912644E17	3.341661E17	3.797766E17	4.455113E17	5.337945E17	6.304074E17	6.984123E17	7.204888E17	6.998397E17	6.730351E17	6.613420E17	6.834976E17	7.599364E17	8.630579E17	9.980646E17	1.189416E18	1.404109E18	1.586384E18	1.771075E18	2.182312E18	2.790602E18	2.264583E18	8.370926E17	1.934910E17	4.263796E16
4.900000E2	3.667476E11	3.850803E11	3.376138E11	4.812568E11	1.138345E12	4.510508E12	1.312249E13	4.568643E13	1.474087E14	3.504415E14	6.299397E14	9.386380E14	1.179196E15	1.471984E15	1.964270E15	3.053311E15	5.213331E15	9.939562E15	2.208814E16	4.495896E16	8.229687E16	1.358920E17	1.959501E17	2.432190E17	2.727234E17	3.043247E17	3.506253E17	4.113642E17	4.747464E17	5.176245E17	5.370986E17	5.488339E17	5.823674E17	6.549000E17	7.710077E17	9.494414E17	1.134249E18	1.344749E18	1.603108E18	1.875408E18	2.123006E18	2.493877E18	3.253472E18	3.858014E18	2.803462E18	9.552441E17	2.081380E17	4.372419E16
5.000000E2	2.501641E11	2.624750E11	2.291943E11	3.288883E11	7.919095E11	3.231194E12	9.617253E12	3.442548E13	1.141550E14	2.771316E14	5.051123E14	7.590236E14	9.573027E14	1.200160E15	1.611618E15	2.530541E15	4.372314E15	8.452147E15	1.901897E16	3.874975E16	7.021884E16	1.136809E17	1.597656E17	1.937123E17	2.141901E17	2.371298E17	2.714446E17	3.169609E17	3.673921E17	4.124024E17	4.628635E17	5.354037E17	6.488057E17	8.123145E17	1.011980E18	1.271700E18	1.518716E18	1.781243E18	2.072392E18	2.370133E18	2.664221E18	3.223079E18	4.296053E18	4.772362E18	3.183620E18	1.014754E18	2.100782E17	4.225954E16
5.100000E2	1.706275E11	1.789103E11	1.556061E11	2.248037E11	5.511194E11	2.316600E12	7.056636E12	2.598088E13	8.852895E13	2.191891E14	4.042558E14	6.113124E14	7.728308E14	9.717886E14	1.311031E15	2.073970E15	3.612359E15	7.040694E15	1.590460E16	3.217273E16	5.738521E16	9.097785E16	1.253984E17	1.508671E17	1.680600E17	1.888796E17	2.204440E17	2.652996E17	3.244469E17	3.967011E17	5.033138E17	6.509811E17	8.468327E17	1.090269E18	1.348259E18	1.655568E18	1.936033E18	2.220105E18	2.507025E18	2.796351E18	3.111865E18	3.830072E18	5.135616E18	5.392471E18	3.351004E18	1.007755E18	1.990708E17	3.841538E16
5.200000E2	1.163328E11	1.219144E11	1.056239E11	1.536422E11	3.835557E11	1.661356E12	5.179562E12	1.960712E13	6.855658E13	1.726896E14	3.214713E14	4.882298E14	6.179791E14	7.784759E14	1.053358E15	1.674186E15	2.928719E15	5.726058E15	1.290403E16	2.583938E16	4.545732E16	7.127950E16	9.846474E16	1.214718E17	1.410247E17	1.658641E17	2.034939E17	2.610739E17	3.470677E17	4.641464E17	6.386939E17	8.595252E17	1.123925E18	1.421692E18	1.703753E18	2.018990E18	2.300398E18	2.574045E18	2.823247E18	3.074062E18	3.383650E18	4.206860E18	5.631059E18	5.622383E18	3.281789E18	9.351695E17	1.764818E17	3.264149E16
5.300000E2	7.925201E10	8.301279E10	7.164789E10	1.049365E11	2.667424E11	1.190318E12	3.796242E12	1.475543E13	5.280972E13	1.349593E14	2.530814E14	3.856883E14	4.887440E14	6.164889E14	8.357821E14	1.332217E15	2.335873E15	4.570036E15	1.026844E16	2.048675E16	3.609775E16	5.753014E16	8.282330E16	1.089931E17	1.350902E17	1.682580E17	2.182957E17	2.977293E17	4.211389E17	5.894950E17	8.284114E17	1.105371E18	1.411588E18	1.729330E18	1.999260E18	2.284345E18	2.536223E18	2.771362E18	2.958120E18	3.148522E18	3.426687E18	4.283907E18	5.697658E18	5.426090E18	2.985766E18	8.065922E17	1.451142E17	2.561345E16
5.400000E2	5.393151E10	5.645655E10	4.854346E10	7.157503E10	1.851845E11	8.506026E11	2.771993E12	1.104024E13	4.033807E13	1.043966E14	1.971680E14	3.018592E14	3.835411E14	4.848051E14	6.587995E14	1.053693E15	1.854575E15	3.641658E15	8.234902E15	1.670148E16	3.039290E16	5.115826E16	7.937687E16	1.125418E17	1.469822E17	1.900290E17	2.549298E17	3.590646E17	5.206698E17	7.345430E17	1.020219E18	1.325370E18	1.639758E18	1.941391E18	2.167895E18	2.392967E18	2.591863E18	2.768616E18	2.880302E18	2.999354E18	3.226163E18	4.041629E18	5.320898E18	4.833065E18	2.504948E18	6.390190E17	1.088605E17	1.815355E16
5.500000E2	3.666537E10	3.834773E10	3.284472E10	4.873672E10	1.282526E11	6.054916E11	2.013496E12	8.201977E12	3.055212E13	8.012670E13	1.528070E14	2.358807E14	3.014930E14	3.828123E14	5.227607E14	8.423480E14	1.497970E15	2.982748E15	6.927549E15	1.469808E16	2.846793E16	5.159291E16	8.576290E16	1.270857E17	1.690027E17	2.204963E17	2.983738E17	4.232593E17	6.140874E17	8.570895E17	1.162045E18	1.462668E18	1.751535E18	2.006078E18	2.168124E18	2.316118E18	2.448999E18	2.558310E18	2.595400E18	2.643927E18	2.807777E18	3.513622E18	4.558840E18	3.933737E18	1.907604E18	4.546010E17	7.221951E16	1.113465E16
5.600000E2	2.492722E10	2.603627E10	2.220756E10	3.314813E10	8.865274E10	4.295700E11	1.456398E12	6.065780E12	2.307148E13	6.157317E13	1.192244E14	1.865931E14	2.409042E14	3.083695E14	4.250752E14	6.949916E14	1.261524E15	2.584715E15	6.300585E15	1.422631E16	2.941944E16	5.641097E16	9.702525E16	1.448492E17	1.911006E17	2.471246E17	3.323408E17	4.683156E17	6.718923E17	9.208447E17	1.213786E18	1.479114E18	1.715147E18	1.902073E18	1.991843E18	2.060350E18	2.125949E18	2.170193E18	2.145001E18	2.134456E18	2.233492E18	2.781106E18	3.532643E18	2.865602E18	1.278559E18	2.777160E17	3.973805E16	5.377990E15
5.700000E2	1.698287E10	1.770726E10	1.503543E10	2.256865E10	6.132095E10	3.048610E11	1.054474E12	4.501509E12	1.757616E13	4.807560E13	9.513900E13	1.517019E14	1.983943E14	2.568312E14	3.589655E14	5.996181E14	1.120158E15	2.384562E15	6.142577E15	1.463861E16	3.158779E16	6.206885E16	1.070659E17	1.574990E17	2.035921E17	2.588149E17	3.434475E17	4.775476E17	6.738128E17	9.039481E17	1.156388E18	1.363572E18	1.530618E18	1.642840E18	1.665945E18	1.666262E18	1.674326E18	1.665990E18	1.599528E18	1.549282E18	1.591345E18	1.959486E18	2.406776E18	1.792109E18	7.071424E17	1.317464E17	1.544683E16	1.557112E15
5.800000E2	1.163002E10	1.210303E10	1.022761E10	1.544049E10	4.265248E10	2.179667E11	7.713027E11	3.393106E12	1.370348E13	3.867501E13	7.850366E13	1.276227E14	1.689386E14	2.213098E14	3.141262E14	5.372079E14	1.033464E15	2.281351E15	6.140334E15	1.509444E16	3.307929E16	6.498867E16	1.104413E17	1.584922E17	1.997831E17	2.488157E17	3.246360E17	4.437400E17	6.137128E17	8.040899E17	9.961397E17	1.134337E18	1.229747E18	1.273875E18	1.247054E18	1.200882E18	1.169630E18	1.128456E18	1.046161E18	9.798080E17	9.809588E17	1.179265E18	1.362168E18	8.775626E17	2.744987E17	3.598720E16	2.360190E15	1.190807E14
5.900000E2	8.027466E9	8.341478E9	7.014990E9	1.066050E10	3.000087E10	1.582564E11	5.753308E11	2.623642E12	1.101840E13	3.212660E13	6.670336E13	1.100156E14	1.467452E14	1.940168E14	2.789776E14	4.864810E14	9.570025E14	2.167073E15	5.979799E15	1.483196E16	3.236751E16	6.265811E16	1.039668E17	1.449171E17	1.777750E17	2.164861E17	2.769670E17	3.709312E17	5.010596E17	6.390298E17	7.632308E17	8.351144E17	8.693857E17	8.634630E17	8.104631E17	7.450930E17	6.975058E17	6.467173E17	5.738869E17	5.152557E17	4.971491E17	5.644627E17	5.666602E17	2.618864E17	4.205824E16	3.096240E15	2.102046E15	1.232149E15
6.000000E2	5.585857E9	5.801350E9	4.856935E9	7.439841E9	2.138882E10	1.170287E11	4.384499E11	2.077221E12	9.057485E12	2.711223E13	5.710241E13	9.476849E13	1.266002E14	1.681481E14	2.436445E14	4.298261E14	8.555750E14	1.960834E15	5.448488E15	1.341481E16	2.877669E16	5.439852E16	8.764626E16	1.182997E17	1.409607E17	1.674399E17	2.093196E17	2.733738E17	3.585922E17	4.423897E17	5.048703E17	5.254418E17	5.194491E17	4.888184E17	4.354260E17	3.784759E17	3.381475E17	3.004831E17	2.582345E17	2.277848E17	2.143290E17	2.121035E17	1.476038E17	3.914010E16	4.281029E16	3.742023E16	1.470438E16	4.766080E15
6.100000E2	3.898539E9	4.051387E9	3.378440E9	5.222224E9	1.536497E10	8.739583E10	3.371933E11	1.652800E12	7.417825E12	2.254755E13	4.769869E13	7.902454E13	1.051542E14	1.395918E14	2.025431E14	3.582195E14	7.136340E14	1.634078E15	4.503502E15	1.087016E16	2.268896E16	4.156040E16	6.465165E16	8.414689E16	9.707299E16	1.120350E17	1.360775E17	1.719318E17	2.167593E17	2.557133E17	2.745515E17	2.676563E17	2.481705E17	2.204095E17	1.896836E17	1.643852E17	1.517007E17	1.459256E17	1.483241E17	1.604585E17	1.742637E17	1.761698E17	1.710647E17	2.430729E17	2.766166E17	1.344204E17	3.860329E16	1.030739E16
6.200000E2	2.696025E9	2.804959E9	2.330531E9	3.635008E9	1.093666E10	6.449160E10	2.549081E11	1.280762E12	5.845280E12	1.784373E13	3.760750E13	6.184049E13	8.164672E13	1.078079E14	1.556094E14	2.733241E14	5.390628E14	1.217777E15	3.281202E15	7.671028E15	1.540738E16	2.708447E16	4.035539E16	5.035600E16	5.604630E16	6.260629E16	7.339685E16	8.882121E16	1.062811E17	1.186604E17	1.198895E17	1.132481E17	1.077134E17	1.076570E17	1.162332E17	1.380730E17	1.673107E17	2.057268E17	2.584395E17	3.200587E17	3.791965E17	4.586723E17	6.310351E17	8.419412E17	7.102308E17	2.812725E17	7.083301E16	1.720771E16
6.300000E2	1.812368E9	1.886596E9	1.561368E9	2.452933E9	7.516431E9	4.559401E10	1.831155E11	9.325873E11	4.278350E12	1.300507E13	2.716825E13	4.420616E13	5.778166E13	7.553669E13	1.076961E14	1.859728E14	3.589137E14	7.889588E14	2.045041E15	4.568751E15	8.719518E15	1.456601E16	2.070707E16	2.494382E16	2.727805E16	3.017673E16	3.501836E16	4.201232E16	5.064684E16	5.964773E16	7.179410E16	9.158716E16	1.231704E17	1.689003E17	2.249280E17	3.000756E17	3.778118E17	4.650543E17	5.655722E17	6.759486E17	7.914733E17	1.009313E18	1.450414E18	1.743383E18	1.282022E18	4.585620E17	1.073940E17	2.465967E16
6.400000E2	1.156307E9	1.202119E9	9.902258E8	1.561763E9	4.841898E9	2.987808E10	1.208569E11	6.176318E11	2.824421E12	8.514003E12	1.761931E13	2.840154E13	3.677861E13	4.741848E13	6.632641E13	1.115445E14	2.085748E14	4.412838E14	1.089676E15	2.332206E15	4.303971E15	7.115613E15	1.043904E16	1.374413E16	1.703877E16	2.151884E16	2.870570E16	4.070076E16	6.037629E16	8.913927E16	1.374386E17	2.034892E17	2.872653E17	3.876676E17	4.905450E17	6.161034E17	7.410220E17	8.741801E17	1.013358E18	1.165173E18	1.339729E18	1.733800E18	2.493596E18	2.808604E18	1.910729E18	6.428507E17	1.437492E17	3.179136E16
6.500000E2	6.842977E8	7.092377E8	5.814899E8	9.177963E8	2.858886E9	1.774533E10	7.188039E10	3.671209E11	1.675147E12	5.044103E12	1.045898E13	1.692103E13	2.193418E13	2.800466E13	3.859011E13	6.385606E13	1.181832E14	2.500600E14	6.347863E14	1.482028E15	3.173802E15	6.373567E15	1.163825E16	1.872981E16	2.674095E16	3.734471E16	5.422754E16	8.298361E16	1.304422E17	1.971677E17	2.986180E17	4.210252E17	5.618753E17	7.160064E17	8.576968E17	1.023456E18	1.187409E18	1.357276E18	1.521730E18	1.702943E18	1.930618E18	2.509432E18	3.588610E18	3.873685E18	2.507008E18	8.097752E17	1.753872E17	3.776834E16
6.600000E2	3.759575E8	3.897659E8	3.198793E8	5.066904E8	1.586749E9	9.908822E9	4.060645E10	2.114781E11	9.946930E11	3.113999E12	6.736268E12	1.136105E13	1.520750E13	1.986467E13	2.827529E13	4.973040E13	1.010914E14	2.440872E14	7.456404E14	2.109785E15	5.338793E15	1.198680E16	2.311140E16	3.743867E16	5.254042E16	7.210508E16	1.034047E17	1.563242E17	2.414821E17	3.556698E17	5.158710E17	6.936178E17	8.860519E17	1.084198E18	1.251631E18	1.442759E18	1.632732E18	1.825832E18	2.000636E18	2.196765E18	2.464158E18	3.205386E18	4.555199E18	4.774764E18	2.986123E18	9.372677E17	1.983818E17	4.189126E16
6.700000E2	2.143394E8	2.270309E8	1.904209E8	3.093960E8	1.001412E9	6.554358E9	2.844185E10	1.602775E11	8.268202E11	2.820637E12	6.544461E12	1.168284E13	1.633908E13	2.245980E13	3.425048E13	6.616366E13	1.484692E14	3.942886E14	1.308102E15	3.843279E15	9.796804E15	2.171240E16	4.073340E16	6.366660E16	8.637946E16	1.154505E17	1.622096E17	2.406890E17	3.645042E17	5.250865E17	7.374293E17	9.590909E17	1.188852E18	1.414890E18	1.592806E18	1.792825E18	1.993362E18	2.194317E18	2.365466E18	2.561851E18	2.850167E18	3.704343E18	5.234250E18	5.373189E18	3.279984E18	1.008473E18	2.098795E17	4.367773E16
6.800000E2	1.737311E8	1.922599E8	1.667992E8	2.828851E8	9.708151E8	6.889002E9	3.191874E10	1.931485E11	1.059176E12	3.758492E12	8.912078E12	1.612253E13	2.281832E13	3.218158E13	5.066566E13	1.010888E14	2.319414E14	6.231377E14	2.066769E15	5.969673E15	1.485700E16	3.211502E16	5.867472E16	8.923013E16	1.181859E17	1.549670E17	2.143771E17	3.135683E17	4.679406E17	6.636720E17	9.109622E17	1.157256E18	1.404273E18	1.638771E18	1.812409E18	2.005859E18	2.201487E18	2.395317E18	2.551550E18	2.735245E18	3.023090E18	3.921886E18	5.513774E18	5.576819E18	3.346820E18	1.013977E18	2.084534E17	4.291872E16
6.900000E2	2.164145E8	2.419139E8	2.098406E8	3.594014E8	1.259939E9	9.234425E9	4.336914E10	2.652552E11	1.458981E12	5.155601E12	1.213030E13	2.177734E13	3.070551E13	4.353377E13	6.889154E13	1.374512E14	3.133040E14	8.315051E14	2.712865E15	7.674673E15	1.868919E16	3.963958E16	7.114029E16	1.062955E17	1.386254E17	1.794606E17	2.455935E17	3.556211E17	5.253296E17	7.373195E17	9.954510E17	1.243068E18	1.485156E18	1.708625E18	1.865772E18	2.040147E18	2.217445E18	2.391464E18	2.525237E18	2.686312E18	2.952775E18	3.820455E18	5.347190E18	5.354169E18	3.177118E18	9.530507E17	1.942805E17	3.970303E16
