# NK file for: FTO
# nm	n	k
350.0	2.06	0.0
355.0	2.07	0.0
360.0	2.07	0.0
365.0	2.06	0.0
370.0	2.06	0.0
375.0	2.06	0.0
380.0	2.05	0.0
385.0	2.05	0.0
390.0	2.04	0.0
395.0	2.04	0.0
400.0	2.03	0.0
405.0	2.03	0.0
410.0	2.02	0.0
415.0	2.02	0.0
420.0	2.01	0.0
425.0	2.01	0.0
430.0	2.0	0.0
435.0	2.0	0.0
440.0	2.0	0.0
445.0	1.99	0.0
450.0	1.99	0.0
455.0	1.99	0.0
460.0	1.98	0.0
465.0	1.98	0.0
470.0	1.98	0.0
475.0	1.97	0.0
480.0	1.97	0.0
485.0	1.97	0.0
490.0	1.97	0.0
495.0	1.96	0.0
500.0	1.96	0.0
505.0	1.96	0.0
510.0	1.96	0.0
515.0	1.95	0.0
520.0	1.95	0.0
525.0	1.95	0.0
530.0	1.95	0.0
535.0	1.94	0.0
540.0	1.94	0.0
545.0	1.94	0.0
550.0	1.94	0.0
555.0	1.94	0.0
560.0	1.93	0.0
565.0	1.93	0.0
570.0	1.93	0.0
575.0	1.93	0.0
580.0	1.93	0.0
585.0	1.93	0.0
590.0	1.92	0.0
595.0	1.92	0.0
600.0	1.92	0.0
605.0	1.92	0.0
610.0	1.92	0.0
615.0	1.91	0.0
620.0	1.91	0.0
625.0	1.91	0.0
630.0	1.91	0.0
635.0	1.91	0.0
640.0	1.91	0.0
645.0	1.9	0.0
650.0	1.9	0.0
655.0	1.9	0.0
660.0	1.9	0.0
665.0	1.9	0.0
670.0	1.9	0.0
675.0	1.9	0.0
680.0	1.89	0.0
685.0	1.89	0.0
690.0	1.89	0.0
695.0	1.89	0.0
700.0	1.89	0.0
705.0	1.89	0.0
710.0	1.88	0.0
715.0	1.88	0.0
720.0	1.88	0.0
725.0	1.88	0.0
730.0	1.88	0.0
735.0	1.88	0.0
740.0	1.88	0.0
745.0	1.87	0.0
750.0	1.87	0.0
755.0	1.87	0.0
760.0	1.87	0.0
765.0	1.87	0.0
770.0	1.87	0.0
775.0	1.87	0.0
780.0	1.86	0.0
785.0	1.86	0.0
790.0	1.86	0.0
795.0	1.86	0.0
800.0	1.86	0.0
805.0	1.86	0.0
810.0	1.86	0.0
815.0	1.86	0.0
820.0	1.85	0.0
825.0	1.85	0.0
830.0	1.85	0.0
835.0	1.85	0.0
840.0	1.85	0.0
845.0	1.85	0.0
850.0	1.85	0.0
855.0	1.84	0.0
860.0	1.84	0.0
865.0	1.84	0.0
870.0	1.84	0.0
875.0	1.84	0.0
880.0	1.84	0.0
885.0	1.84	0.0
890.0	1.83	0.0
895.0	1.83	0.0
900.0	1.83	0.0
905.0	1.83	0.0
910.0	1.83	0.0
915.0	1.83	0.0
920.0	1.83	0.0
925.0	1.82	0.0
930.0	1.82	0.0
935.0	1.82	0.0
940.0	1.82	0.0
945.0	1.82	0.0
950.0	1.82	0.0
955.0	1.82	0.0
960.0	1.82	0.0
965.0	1.81	0.0
970.0	1.81	0.0
975.0	1.81	0.01
980.0	1.81	0.01
985.0	1.81	0.01
990.0	1.81	0.01
995.0	1.81	0.01
1000.0	1.8	0.01
1005.0	1.8	0.01
1010.0	1.8	0.01
1015.0	1.8	0.01
1020.0	1.8	0.01
1025.0	1.8	0.01
1030.0	1.8	0.01
1035.0	1.79	0.01
1040.0	1.79	0.01
1045.0	1.79	0.01
1050.0	1.79	0.01
1055.0	1.79	0.01
1060.0	1.79	0.01
1065.0	1.79	0.01
1070.0	1.78	0.01
1075.0	1.78	0.01
1080.0	1.78	0.01
1085.0	1.78	0.01
1090.0	1.78	0.01
1095.0	1.78	0.01
1100.0	1.77	0.01
1105.0	1.77	0.01
1110.0	1.77	0.01
1115.0	1.77	0.01
1120.0	1.77	0.01
1125.0	1.77	0.01
1130.0	1.77	0.01
1135.0	1.76	0.02
1140.0	1.76	0.02
1145.0	1.76	0.02
1150.0	1.76	0.02
1155.0	1.76	0.02
1160.0	1.76	0.02
1165.0	1.75	0.02
1170.0	1.75	0.02
1175.0	1.75	0.02
1180.0	1.75	0.02
1185.0	1.75	0.02
1190.0	1.75	0.02
1195.0	1.75	0.02
1200.0	1.74	0.02
1205.0	1.74	0.02
1210.0	1.74	0.02
1215.0	1.74	0.02
1220.0	1.74	0.02
1225.0	1.74	0.02
1230.0	1.73	0.02
1235.0	1.73	0.02
1240.0	1.73	0.02
1245.0	1.73	0.03
1250.0	1.73	0.03
1255.0	1.73	0.03
1260.0	1.72	0.03
1265.0	1.72	0.03
1270.0	1.72	0.03
1275.0	1.72	0.03
1280.0	1.72	0.03
1285.0	1.72	0.03
1290.0	1.71	0.03
1295.0	1.71	0.03
1300.0	1.71	0.03
1305.0	1.71	0.03
1310.0	1.71	0.03
1315.0	1.71	0.03
1320.0	1.7	0.04
1325.0	1.7	0.04
1330.0	1.7	0.04
1335.0	1.7	0.04
1340.0	1.7	0.04
1345.0	1.7	0.04
1350.0	1.69	0.04
1355.0	1.69	0.04
1360.0	1.69	0.04
1365.0	1.69	0.04
1370.0	1.69	0.04
1375.0	1.68	0.05
1380.0	1.68	0.05
1385.0	1.68	0.05
1390.0	1.68	0.05
1395.0	1.68	0.05
1400.0	1.68	0.05
