# MgF2 (Magnesium Fluoride) optical constants
# Source: Rodriguez-de Marcos et al. from refractiveindex.info
# Wavelength range: 30-2000 nm (converted from micrometers)
# Format: wavelength(nm)  n  k
#
# wl(nm)	n	k
131.8	1.615223	0.006958
132.4	1.611762	0.006851
133.0	1.608424	0.006746
133.6	1.605201	0.006619
134.2	1.602063	0.006439
134.7	1.598988	0.006260
135.3	1.595979	0.006082
135.9	1.593031	0.005904
136.5	1.590134	0.005725
137.1	1.587268	0.005547
137.7	1.584389	0.005380
138.3	1.581601	0.005527
138.9	1.579009	0.005673
139.5	1.576586	0.005819
140.2	1.574295	0.005851
140.8	1.572076	0.005798
141.4	1.569897	0.005664
142.0	1.567720	0.005460
142.6	1.565534	0.005258
143.3	1.563341	0.005056
143.9	1.561128	0.004881
144.5	1.558963	0.004884
145.2	1.556899	0.004887
145.8	1.554910	0.004890
146.4	1.552990	0.004893
147.1	1.551137	0.004881
147.7	1.549326	0.004813
148.4	1.547537	0.004744
149.0	1.545778	0.004677
149.7	1.544049	0.004609
150.3	1.542352	0.004542
151.0	1.540682	0.004475
151.7	1.539036	0.004409
152.3	1.537423	0.004378
153.0	1.535856	0.004348
153.7	1.534329	0.004318
154.3	1.532841	0.004289
155.0	1.531395	0.004259
155.7	1.529999	0.004229
156.4	1.528655	0.004169
157.1	1.527324	0.004018
157.8	1.525980	0.003868
158.5	1.524637	0.003718
159.1	1.523300	0.003569
159.8	1.521966	0.003421
160.5	1.520641	0.003289
161.3	1.519329	0.003161
162.0	1.518027	0.003033
162.7	1.516726	0.002906
163.4	1.515418	0.002795
164.1	1.514134	0.002762
164.8	1.512894	0.002729
165.5	1.511685	0.002697
166.3	1.510503	0.002665
167.0	1.509344	0.002633
167.7	1.508206	0.002601
168.5	1.507089	0.002569
169.2	1.505992	0.002537
170.0	1.504913	0.002506
170.7	1.503851	0.002475
171.4	1.502807	0.002443
172.2	1.501780	0.002412
173.0	1.500768	0.002381
173.7	1.499772	0.002350
174.5	1.498792	0.002320
175.2	1.497826	0.002289
176.0	1.496874	0.002257
176.8	1.495935	0.002226
177.6	1.495009	0.002195
178.3	1.494096	0.002164
179.1	1.493195	0.002133
179.9	1.492306	0.002103
180.7	1.491427	0.002072
181.5	1.490558	0.002041
182.3	1.489694	0.002011
183.1	1.488843	0.002000
183.9	1.488009	0.001990
184.7	1.487190	0.001980
185.5	1.486385	0.001970
